"latitude","longitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","ocean_proximity_INLAND","ocean_proximity_ISLAND","ocean_proximity_NEAR BAY","ocean_proximity_NEAR OCEAN","median_house_value"
33.8,-118.02,24,84,14,32,8,5.875,0,0,0,0,193800
35.39,-118.98,32,2620,682,2375,684,1.2618,1,0,0,0,46900
35.65,-118.87,33,1504,325,584,223,3.4792,1,0,0,0,94600
38.02,-122.16,40,1800,290,761,277,5.1265,0,0,1,0,196100
36.7,-121.64,32,4089,735,2927,713,4.1675,0,0,0,0,142500
33.88,-117.36,10,5600,848,2573,788,5.0346,1,0,0,0,240500
41.32,-123.85,31,938,238,425,157,1.0486,0,0,0,0,36700
34.07,-118.21,31,1077,300,1198,274,2.1333,0,0,0,0,160200
37.3,-121.89,46,2639,448,938,424,5.0662,0,0,0,0,331600
33.94,-118.13,34,522,138,373,139,3.5481,0,0,0,0,265000
38.7,-121.47,31,1007,181,563,185,3.625,1,0,0,0,91300
34.04,-118.41,52,2113,332,800,327,11.1768,0,0,0,0,500001
37.85,-122.27,52,4076,920,1800,815,2.7054,0,0,1,0,182300
33.26,-117.26,9,4609,798,2582,746,4.3429,0,0,0,0,173900
33.98,-118.36,40,1113,234,584,231,3.0927,0,0,0,0,316000
33.97,-118.13,34,1736,297,823,292,5.4042,0,0,0,0,241600
34.04,-118.39,52,1492,277,666,289,4.7386,0,0,0,0,340400
38.36,-122.7,11,5817,878,2538,876,4.221,0,0,0,0,227100
37.94,-122.04,24,5732,873,2444,888,5.6292,0,0,1,0,231400
33.9,-117.93,30,2629,331,956,319,9.9071,0,0,0,0,500001
34.77,-119.72,35,2469,553,1168,427,2.4583,0,0,0,0,62100
33.87,-117.86,19,1591,279,891,237,5.6573,0,0,0,0,216000
37.26,-121.95,10,3611,803,1599,716,5.2,0,0,0,0,248700
32.71,-117.14,39,1647,478,2176,479,1.7642,0,0,0,1,82900
32.75,-117.15,27,3166,867,1332,817,2.6742,0,0,0,1,171400
33.73,-117.81,23,3056,556,1508,555,4.7273,0,0,0,0,234200
33.93,-118.18,31,1516,400,1820,398,2.1641,0,0,0,0,122900
36.97,-120.06,38,1542,364,1220,334,1.625,1,0,0,0,52800
38.11,-122.26,52,2573,639,1238,529,2.6708,0,0,1,0,109700
33.79,-118.38,32,10445,1620,4474,1576,7.7042,0,0,0,1,500001
33.7,-117.15,2,6305,1265,2489,1152,3.1319,1,0,0,0,111500
34.14,-118.22,52,2298,406,1203,387,5.5291,0,0,0,0,274600
37.48,-121.92,23,4314,676,1972,623,5.3813,0,0,0,0,264400
33.14,-117.1,7,10665,2576,4917,2424,2.3171,0,0,0,0,159500
33.98,-118.29,48,1124,231,783,223,3.4444,0,0,0,0,93100
37.69,-120.97,16,2793,476,1279,477,3.4667,1,0,0,0,160900
36.77,-119.76,36,2507,466,1227,474,2.785,1,0,0,0,72300
41.03,-123.76,24,2386,565,1058,414,2.0644,0,0,0,0,79800
37.79,-122.39,52,94,24,113,27,4.6563,0,0,1,0,350000
34.19,-118.13,42,2203,412,1012,377,4.0714,1,0,0,0,234000
35.37,-118.97,41,2396,602,1781,543,1.8819,1,0,0,0,58000
34.08,-118.03,42,1597,373,1311,352,2.9688,1,0,0,0,162800
34.09,-118.38,24,8264,2437,3148,2274,3.5659,0,0,0,0,281300
36.77,-119.69,22,2456,496,1720,417,2.6875,1,0,0,0,60600
35.41,-119.02,41,2221,516,1106,473,1.97,1,0,0,0,51900
39.03,-122.91,14,2374,557,723,427,1.3532,1,0,0,0,95800
32.7,-115.4,19,583,113,531,134,1.6838,1,0,0,0,95800
34.65,-120.46,10,2143,593,1167,548,2.0819,0,0,0,1,103300
37.47,-121.91,13,5377,744,2759,760,6.868,0,0,0,0,337300
34.13,-117.34,29,1494,286,991,280,2.125,1,0,0,0,70600
34.06,-118.41,43,2665,556,1015,506,4.1411,0,0,0,0,500001
34.19,-118.31,42,724,149,420,150,3.0625,0,0,0,0,361700
38.07,-122.24,13,5451,1194,2957,1081,2.6098,0,0,1,0,162500
37.7,-121.93,3,2456,582,793,456,4.4087,0,0,0,0,225600
33.98,-116.5,5,4332,868,1420,567,4.0417,1,0,0,0,146400
39.74,-121.88,12,14631,3298,7517,3262,1.6785,1,0,0,0,153100
33.92,-118.28,37,742,151,729,144,3.055,0,0,0,0,105400
37.34,-122.08,28,1643,216,594,205,12.367,0,0,0,0,500001
38.01,-121.29,10,69,16,50,20,3.75,1,0,0,0,120800
37.39,-122.07,19,1465,342,646,345,4.712,0,0,1,0,289300
37.95,-121.25,46,2001,428,1384,401,1.9402,1,0,0,0,62200
34.06,-118.11,32,1273,344,1148,368,2.1061,0,0,0,0,214700
38.5,-121.45,25,3033,665,1559,627,2.7101,1,0,0,0,99500
34.16,-118.26,18,1775,525,950,522,3.5417,0,0,0,0,177100
33.86,-118.16,26,6607,1663,4066,1558,2.5068,0,0,0,0,156300
34.11,-118.27,41,4138,1130,1859,1030,2.978,0,0,0,0,306800
33.86,-118.13,45,1866,343,919,344,3.5833,0,0,0,0,200200
38.52,-121.42,32,2828,556,1655,485,2.5574,1,0,0,0,72600
37.78,-122.22,50,1776,473,1807,440,1.7276,0,0,1,0,102300
36.76,-119.81,48,2059,388,834,405,2.9306,1,0,0,0,67900
38.64,-122.82,29,2176,385,1117,374,3.8681,0,0,0,0,188600
36.95,-121.87,7,3703,679,1375,608,4.9219,0,0,0,1,368400
34.48,-119.78,21,2377,322,1007,328,7.9248,0,0,0,1,500001
40.6,-123.11,23,708,202,316,136,1.1602,1,0,0,0,65000
38.44,-122.67,32,3771,741,1786,721,3.2415,0,0,0,0,172200
32.74,-117.04,33,3880,770,2288,805,3.6848,0,0,0,1,140700
37.45,-122.14,52,3841,537,1391,540,7.8647,0,0,1,0,500001
37.67,-121.77,20,8068,1217,3489,1259,5.7907,1,0,0,0,264200
34.2,-118.87,26,1924,245,775,244,7.001,0,0,0,0,286800
33.88,-118.29,27,2082,612,2009,548,2.9063,0,0,0,0,184100
37.67,-122.12,33,3429,681,1798,694,3.9395,0,0,1,0,184700
37.89,-122.47,23,10774,1736,3895,1683,7.2905,0,0,1,0,500001
33.85,-118.19,45,1167,302,773,287,3.2798,0,0,0,1,150300
37.68,-121.76,32,1078,207,555,197,3.1856,1,0,0,0,186900
34.11,-118.19,40,1266,348,1032,315,2.1667,0,0,0,0,150000
37.55,-122.34,25,4470,518,1507,504,13.3913,0,0,0,1,500001
37.66,-121.88,29,2702,680,1360,642,3.1127,1,0,0,0,233000
33.99,-118.07,39,552,151,807,168,3.25,0,0,0,0,153300
34.17,-118.39,40,1696,372,835,385,3.6563,0,0,0,0,222400
34.42,-119.72,52,1759,387,980,402,4.0125,0,0,0,1,261000
32.65,-117.07,12,4131,891,2272,840,3.4701,0,0,0,1,204900
33.2,-117.35,32,1251,220,700,232,3.9875,0,0,0,1,142900
36.77,-119.81,49,1749,314,705,300,3.15,1,0,0,0,72200
32.67,-117.09,31,2051,549,1581,538,2.052,0,0,0,1,108900
37.71,-122.16,36,666,132,366,134,3.4643,0,0,1,0,175000
33.98,-118.02,23,1995,306,707,293,8.6677,0,0,0,0,332700
34.19,-118.85,27,2287,320,967,321,6.5162,0,0,0,0,349400
33.34,-117.17,15,3313,679,1022,564,2.7986,0,0,0,0,189900
34.06,-117.74,48,2438,599,1508,548,2.8983,1,0,0,0,129200
34.86,-120.4,11,1633,348,504,327,2.0508,0,0,0,0,275000
36.32,-119.27,6,2881,518,1432,504,4.0806,1,0,0,0,110200
33.95,-117.41,37,1586,283,675,305,2.9583,1,0,0,0,132100
37.46,-122.15,42,1995,412,794,374,5.6234,0,0,1,0,379600
33.94,-118.19,45,1403,315,1111,311,3.3846,0,0,0,0,168100
37.56,-122.31,40,1351,330,701,297,3.32,0,0,0,1,292900
32.59,-117.08,8,2888,662,2441,683,2.7048,0,0,0,1,153000
32.73,-117.14,26,450,132,317,109,4,0,0,0,1,137500
38.55,-122.82,8,6190,1088,2967,1000,3.8616,0,0,0,0,195100
33.62,-117.89,24,1016,238,465,236,3.0625,0,0,0,0,93800
36.21,-119.35,26,2481,586,1445,498,1.6378,1,0,0,0,60300
34.06,-118.28,14,1787,853,2251,763,1.1642,0,0,0,0,400000
34.08,-118.68,18,102,17,55,21,3.9934,0,0,0,1,500001
33.72,-117.89,23,2305,538,2493,502,3.6618,0,0,0,0,183500
34.38,-119.57,22,2512,426,919,341,5.759,0,0,0,0,425000
34.07,-118.48,40,3351,484,1564,523,8.5153,0,0,0,0,500001
39.24,-120.04,30,2369,469,510,213,2.65,1,0,0,0,123800
34.01,-118.16,36,931,246,732,235,1.7679,0,0,0,0,142800
33.79,-118.11,36,2223,370,1039,370,5.7942,0,0,0,0,257000
33.47,-117.69,13,2020,378,679,290,5.756,0,0,0,0,305600
34.09,-118.27,52,2327,555,1048,491,3.7847,0,0,0,0,252300
38.7,-121.42,10,2562,460,1478,433,4.0625,1,0,0,0,96200
34.17,-118.62,34,3268,538,1463,519,6.8482,0,0,0,0,308300
37.6,-122.03,24,2077,383,1488,389,4.5721,0,0,1,0,214700
33.99,-118.44,43,1432,308,782,303,4.3333,0,0,0,0,303900
38.58,-121.38,38,2968,475,1176,454,5.0497,1,0,0,0,191700
34.03,-118.39,25,3442,1050,1890,914,3.0574,0,0,0,0,319400
35.54,-117.29,35,7922,1636,3431,1329,3.4145,1,0,0,0,40400
34.08,-117.48,28,1922,382,1565,340,3.915,1,0,0,0,117400
32.72,-116.99,11,1112,164,441,174,4.7679,0,0,0,0,169500
39.3,-120.89,17,2282,431,974,371,3.5417,1,0,0,0,155100
34.1,-117.81,19,1935,399,1126,389,3.8929,1,0,0,0,144600
33.77,-118.18,41,2048,601,852,533,2.5726,0,0,0,1,193800
34.11,-117.76,22,4935,954,2874,938,3.9825,1,0,0,0,180500
36.79,-121.74,16,3841,620,1799,611,4.3814,0,0,0,0,245300
34.12,-118.25,21,739,265,861,246,2.4856,0,0,0,0,181300
38.61,-121.49,6,4391,974,1982,914,3.4291,1,0,0,0,105300
33.87,-118.17,45,2110,494,1404,454,2.9803,0,0,0,0,165900
37.73,-122.4,45,3490,712,2337,781,3.4472,0,0,1,0,225400
39.51,-121.55,50,1050,288,485,260,1.1607,1,0,0,0,51700
33.91,-117.91,24,2249,379,1015,385,4.9766,0,0,0,0,267100
36.72,-121.8,14,2493,407,1296,418,5.4508,0,0,0,0,190000
38.01,-122.03,27,3228,562,1666,588,4.5707,0,0,1,0,175900
32.6,-117.06,33,905,205,989,222,2.7014,0,0,0,1,108200
33.62,-117.93,33,1890,416,859,329,4.5658,0,0,0,0,500001
37.53,-122.28,15,5417,1199,2593,1098,4.8047,0,0,0,1,438000
38.55,-121.45,19,3374,808,1412,753,1.4889,1,0,0,0,77600
34.23,-118.36,15,2485,742,1994,670,2.8333,0,0,0,0,183200
34.12,-118.36,26,3902,610,1468,632,8.5136,0,0,0,0,500001
36.96,-121.97,27,4001,999,1808,945,2.561,0,0,0,1,234600
33.69,-117.8,14,1800,362,874,373,4.2083,0,0,0,0,251000
34.16,-118.15,52,1925,597,2258,594,1.6921,0,0,0,0,162500
33.52,-117.68,5,3621,632,1546,567,5.753,0,0,0,0,322800
34,-118.07,37,2976,636,2117,598,4.1058,0,0,0,0,167300
34.1,-118.09,40,1904,393,1183,364,3.6696,0,0,0,0,210400
34.37,-118.56,23,3927,728,1984,707,4.8536,0,0,0,0,202600
36.18,-119.63,23,207,45,171,50,2.4286,1,0,0,0,100000
37.24,-121.93,26,2574,414,1096,428,6.0738,0,0,0,0,335900
39.72,-121.83,52,1890,420,974,383,1.6827,1,0,0,0,78700
34.18,-118.42,30,1323,353,856,333,3.3594,0,0,0,0,202200
33.9,-118.32,36,1741,412,1245,423,4.1344,0,0,0,0,210300
34.08,-119,17,1822,438,578,291,5.4346,0,0,0,1,428600
38.47,-122.66,23,2246,437,1035,386,3.7617,0,0,0,0,172600
34.02,-117.91,17,5973,1384,4349,1229,3.2799,0,0,0,0,199300
38.81,-120.84,11,1280,286,609,248,3.1635,1,0,0,0,132600
32.81,-116.92,17,1312,394,836,337,1.6686,0,0,0,0,112500
37.79,-122.42,52,3511,1232,2452,1131,2.5013,0,0,1,0,275000
34.26,-119.2,13,3009,588,1439,607,4.1845,0,0,0,1,199500
36.56,-119.61,34,1911,497,1886,481,1.625,1,0,0,0,53000
34.15,-118.05,32,5131,665,1877,622,8.2004,1,0,0,0,500001
38.58,-121.56,32,2070,561,2046,523,1.9426,1,0,0,0,82300
34.06,-118.13,17,1714,572,1590,568,1.1875,0,0,0,0,183900
38.77,-120.58,15,2155,394,857,356,4.03,1,0,0,0,141200
33.96,-118.21,43,1686,446,1590,474,2.3241,0,0,0,0,159300
33.78,-118.25,32,296,139,511,133,1.4444,0,0,0,1,182100
34.05,-118.31,35,2007,571,1513,554,2.1162,0,0,0,0,229200
34.63,-117.84,5,6739,1251,4614,1266,4.002,1,0,0,0,115100
38.72,-121.47,26,1708,299,911,290,4.0227,1,0,0,0,99800
37.81,-122.25,39,854,242,389,228,3.125,0,0,1,0,237500
38.85,-121.08,10,2509,422,1037,389,6,1,0,0,0,220100
33.96,-118.13,36,1933,341,958,335,4.4732,0,0,0,0,266000
36.32,-119.65,11,1294,314,713,290,1.5433,1,0,0,0,50400
37.54,-122.28,24,5114,1357,3169,1268,3.9699,0,0,0,1,293200
39.71,-121.71,17,2748,556,1174,514,3.066,1,0,0,0,102600
34.08,-117.69,14,4136,886,2026,788,3.2344,1,0,0,0,128200
39.08,-121.04,8,2870,526,1307,451,3.463,1,0,0,0,201700
32.98,-115.54,27,1513,395,1121,381,1.9464,1,0,0,0,60600
35.29,-120.67,44,2236,411,1036,437,3.0833,0,0,0,1,219300
34.11,-117.41,12,6758,1550,3204,1279,2.5181,1,0,0,0,105500
33.89,-118.22,26,266,75,252,59,2.1211,0,0,0,0,138100
35.61,-118.48,17,4002,930,1614,731,1.6236,1,0,0,0,67300
34.07,-118.09,31,1054,252,1032,258,2.3424,0,0,0,0,188500
34.22,-118.45,24,3442,1168,4625,1097,2.0699,0,0,0,0,183000
39.11,-121.62,11,3519,577,1459,549,4.2792,1,0,0,0,123800
38.65,-121.23,19,2926,476,1349,480,4.6437,1,0,0,0,212900
33.92,-118.41,32,2590,607,1132,555,4.2333,0,0,0,0,358000
38.63,-121.43,43,1009,225,604,218,1.6641,1,0,0,0,67000
34.19,-118.86,26,3135,480,1474,458,6.1949,0,0,0,0,243500
38.68,-121.29,12,5098,1094,2029,1065,3.5444,1,0,0,0,132500
34.07,-117.71,24,1948,362,1286,364,3.6,1,0,0,0,139300
34,-117.72,15,4363,690,2410,666,5.4824,1,0,0,0,179700
36.57,-119.59,19,1733,303,911,281,3.5987,1,0,0,0,131700
32.8,-117.13,15,1606,375,784,342,3.7237,0,0,0,1,108300
38,-121.88,22,721,117,367,129,5.3098,1,0,0,0,151900
38.22,-122.49,33,1486,290,781,274,3.5647,0,0,1,0,251800
34.07,-117.64,30,2787,713,2647,693,2.2765,1,0,0,0,98100
33.85,-118.29,10,1391,420,1378,377,1.9049,0,0,0,0,222200
34.07,-118.29,22,492,269,634,261,1.6406,0,0,0,0,300000
34.27,-117.19,16,7961,1147,879,280,5.2146,1,0,0,0,255200
34.41,-119.72,26,1648,378,954,405,3.2895,0,0,0,1,335000
34.08,-117.93,36,1597,285,901,272,4.3947,0,0,0,0,197000
34.01,-118.09,42,897,229,1094,238,2.0729,0,0,0,0,114100
34,-118.28,42,1534,417,1295,380,2.0938,0,0,0,0,119200
38.91,-121.11,24,2558,423,1149,403,4.0679,1,0,0,0,190500
37.4,-121.86,21,1386,260,946,257,6.5226,0,0,0,0,258500
36.61,-121.84,15,2190,586,1570,510,1.875,0,0,0,0,122300
37.88,-122.07,11,1077,318,590,264,3.5536,0,0,1,0,387200
37.89,-122.11,32,2372,516,1067,492,4.3235,0,0,1,0,279500
36.5,-121.73,27,3184,520,1121,493,5.6383,0,0,0,0,377000
34.06,-118.47,45,3030,433,916,399,9.4664,0,0,0,0,500001
33.99,-118.36,35,3702,648,1449,614,5.3194,0,0,0,0,313700
38.81,-121.04,11,3522,623,1456,544,3.93,1,0,0,0,163400
37.34,-121.94,29,3377,853,1674,792,3.4233,0,0,0,0,229300
39.11,-121.64,18,3212,542,1817,508,3.3793,1,0,0,0,92900
36.93,-121.9,22,7281,1233,1849,832,5.3276,0,0,0,1,335500
33.93,-118.22,39,1921,483,2286,470,3.0167,0,0,0,0,130000
34.71,-118.16,27,6007,998,2680,882,4.1719,1,0,0,0,117200
34.1,-118.13,24,4670,1185,2478,1107,3.1975,0,0,0,0,252400
38.36,-122.01,15,1176,166,485,171,5.9441,1,0,0,0,228200
39.36,-121.7,46,1210,243,523,242,1.91,1,0,0,0,63900
40.29,-121.14,17,1944,394,384,172,1.6875,1,0,0,0,111500
34.02,-118.31,44,1555,324,931,265,1.4712,0,0,0,0,105800
37.32,-121.83,21,4559,1163,5124,1124,3.2052,0,0,0,0,179000
36.97,-121.96,23,4324,1034,1844,875,3.0777,0,0,0,1,263800
37.36,-121.83,29,4045,885,3036,845,3.1982,0,0,0,0,171700
36.2,-119.35,29,1938,404,1487,414,1.7462,1,0,0,0,51100
38,-121.83,25,1710,288,799,259,4.8359,1,0,0,0,145300
34.12,-117.47,6,10565,1767,5690,1555,4.1797,1,0,0,0,141000
32.81,-117.23,28,1508,263,996,267,3.8026,0,0,0,1,270000
34.07,-118.45,19,4845,1609,3751,1539,1.583,0,0,0,0,350000
32.76,-117.14,35,1785,493,965,506,2.0792,0,0,0,1,160000
33.15,-117.06,24,2155,379,1158,360,4.7941,0,0,0,0,147500
33.94,-118,35,2603,482,1305,507,3.9543,0,0,0,0,214400
33.88,-118.17,42,1645,371,1161,351,3.0893,0,0,0,0,162700
33.79,-118.26,30,1291,230,835,215,5.5,0,0,0,0,181500
33.84,-117.85,26,2095,280,793,261,6.6719,0,0,0,0,271700
37.51,-122.27,36,1406,224,598,237,5.8964,0,0,0,1,414800
37.3,-121.94,26,4348,814,2347,810,4.7275,0,0,0,0,293000
34.26,-118.59,20,8146,1131,3562,1054,7.167,0,0,0,0,357100
33.76,-117.84,26,2110,409,1146,407,4.3698,0,0,0,0,229600
33.95,-117.39,35,1599,284,721,287,4.125,1,0,0,0,120700
38.25,-120.43,13,763,161,311,125,2.4583,1,0,0,0,112500
37.67,-120.95,15,3062,584,1624,538,4.3864,1,0,0,0,137600
37.36,-122.01,25,2796,429,1267,426,6.6329,0,0,0,0,349000
33.92,-118.15,30,915,234,646,211,2.5208,0,0,0,0,182800
36.95,-121.82,16,2599,430,1417,445,4.6611,0,0,0,0,349300
34.09,-118.36,38,2158,582,1061,577,2.9643,0,0,0,0,355300
37.36,-122.08,31,2717,376,1001,381,9.281,0,0,1,0,500001
40.72,-124.02,28,3513,634,1658,598,3.8095,0,0,0,0,119900
34.08,-118.34,52,1721,195,688,196,15.0001,0,0,0,0,500001
37.53,-122.29,35,2043,511,1089,504,3.0278,0,0,0,1,310600
41.6,-123.41,23,1654,369,669,273,1.965,1,0,0,0,65400
37.89,-122.25,42,2863,460,1031,448,6.7138,0,0,1,0,368600
34.03,-118.29,42,907,378,822,288,1.2875,0,0,0,0,179200
34.16,-118.29,31,1262,338,1019,332,3.7083,0,0,0,0,241900
34.86,-118.17,21,2370,540,1488,554,2.7361,1,0,0,0,83300
34.04,-118.14,43,1949,464,1216,457,3.3214,0,0,0,0,209300
33.81,-118.21,45,1693,337,1255,333,3.6923,0,0,0,1,159700
33.77,-118.16,38,3235,769,1284,752,2.9384,0,0,0,1,304100
34.41,-117.29,11,5934,1380,2756,1239,1.5758,1,0,0,0,108300
33.77,-117.97,25,1295,417,856,342,2.7157,0,0,0,0,350000
34.26,-117.16,27,9285,1621,1135,410,2.5446,1,0,0,0,135200
37.68,-122.08,15,3051,685,1479,668,3.5295,0,0,1,0,242200
36.64,-119.63,33,1036,181,620,174,3.4107,1,0,0,0,110400
34.25,-118.43,38,921,239,1023,241,3.4514,0,0,0,0,151900
37.51,-120.83,13,3795,604,1639,609,4.6635,1,0,0,0,198400
38.55,-121.47,48,1091,403,926,336,1.1458,1,0,0,0,65400
38.52,-121.47,42,2316,515,1597,522,1.8205,1,0,0,0,60400
33.92,-118.09,36,1226,211,711,219,4.5699,0,0,0,0,170800
38.24,-122.03,16,1104,164,495,156,5.4074,1,0,0,0,157700
34.1,-117.36,29,2819,637,1683,608,2.3205,1,0,0,0,87600
34.11,-118.28,38,4453,1156,1830,1099,3.6181,0,0,0,0,495600
33.93,-117.95,25,3445,801,2400,750,3.4702,0,0,0,0,161900
33.97,-118.03,39,1996,389,1029,387,4.65,0,0,0,0,224300
34.08,-118.2,41,1807,429,1699,424,2.2222,0,0,0,0,126000
34,-117.96,33,5462,952,3527,914,4.4038,0,0,0,0,186700
33.78,-117.99,19,7399,1698,3554,1593,3.1049,0,0,0,0,173900
37.5,-121.21,34,294,49,147,47,3,1,0,0,0,162500
37.05,-122.11,18,3337,549,1449,519,5.1412,0,0,0,1,315800
33.9,-117.44,23,4487,754,2609,778,4.2788,1,0,0,0,148700
34.12,-117.17,2,3867,573,1275,433,5.4138,1,0,0,0,164400
32.74,-116.98,17,3943,843,1995,766,2.6944,0,0,0,0,158300
34.15,-118.34,16,1586,377,625,344,4.0893,0,0,0,0,450000
33.14,-117.13,16,1649,278,993,277,4.8526,0,0,0,0,170700
37.78,-122.44,16,883,236,601,219,2.151,0,0,1,0,146900
34.14,-118.08,52,1282,189,431,187,6.1159,1,0,0,0,470800
37.92,-121.28,30,1061,230,851,195,2.4412,1,0,0,0,61600
37.67,-120.99,28,1768,423,1066,392,1.8315,1,0,0,0,90500
37.55,-122.33,33,2199,312,827,319,6.1349,0,0,0,1,500001
36.09,-119.57,6,2015,413,992,319,2.3889,1,0,0,0,53200
36.99,-121.99,29,3119,507,1476,487,5.8123,0,0,0,1,281500
41.3,-123.66,22,1580,372,686,264,1.8065,0,0,0,0,62700
34.04,-118.21,47,1325,393,1557,352,2.8,0,0,0,0,148400
34.26,-118.76,26,1929,293,1067,320,5.4038,0,0,0,0,222100
41.28,-122.45,15,2740,503,1188,445,3.4519,1,0,0,0,128800
37.83,-122.24,41,2576,406,794,376,5.956,0,0,1,0,366100
34.29,-118.73,11,5451,736,2526,752,7.355,0,0,0,0,343900
32.78,-117.25,21,1479,484,658,384,2.45,0,0,0,1,350000
34.16,-118.35,42,2267,478,1083,458,3.2015,0,0,0,0,250000
34.13,-117.89,34,2159,386,1443,385,4.1995,0,0,0,0,147400
34.27,-118.33,29,3034,732,1776,702,3.1349,0,0,0,0,230200
33.87,-118.39,34,2395,469,1087,438,5.9683,0,0,0,0,394600
37.48,-122.24,45,4126,696,1722,668,4.8966,0,0,0,1,362100
37.73,-120.86,27,508,93,263,81,3.1136,1,0,0,0,183300
36.72,-119.81,46,1414,268,902,243,1.5833,1,0,0,0,56700
36.31,-119.33,15,1472,228,892,257,5.3909,1,0,0,0,113000
32.76,-117.11,29,2030,545,1014,518,2.2409,0,0,0,1,114200
37.79,-122.21,52,762,190,600,195,3.0893,0,0,1,0,125000
32.79,-117.13,35,1458,262,723,257,4.2098,0,0,0,1,174100
37.31,-121.9,52,2125,431,1014,443,5.8186,0,0,0,0,281100
32.78,-117.16,24,3566,765,1697,722,3.6375,0,0,0,1,178600
34.26,-118.55,21,4018,536,1508,529,8.203,0,0,0,0,445400
37.73,-122.44,43,3700,684,1488,623,5.5622,0,0,1,0,313600
37.46,-122.14,27,5580,2009,4165,1763,2.4375,0,0,1,0,189000
38.87,-120,12,1437,268,395,144,4.225,1,0,0,0,127600
37.61,-122.41,43,1934,303,847,300,4.7381,0,0,0,1,347400
38.61,-121.38,34,2888,496,1168,479,3.6053,1,0,0,0,148600
33.71,-117.88,30,1739,359,1914,369,3.5551,0,0,0,0,185200
37.8,-122.44,52,1580,470,714,448,3.2447,0,0,1,0,500001
37.84,-122.27,52,2436,541,1015,478,1.725,0,0,1,0,113900
37.85,-122.62,30,833,164,358,143,6.8198,0,0,0,1,493800
38,-121.32,21,1795,482,1114,472,2.0091,1,0,0,0,101500
37.93,-122.32,40,3056,489,1103,481,5.1067,0,0,1,0,247300
33.84,-118.15,36,2987,491,1360,497,4.8013,0,0,0,0,224100
34.34,-117.61,18,5210,912,1301,464,4.8623,1,0,0,0,176900
38.63,-121.46,26,3185,658,2444,626,1.56,1,0,0,0,67600
34.1,-117.86,29,1185,197,588,196,5.0832,0,0,0,0,196900
34.17,-117.06,21,2520,582,416,151,2.712,1,0,0,0,89000
37.96,-121.3,24,1212,366,1202,343,1.7875,1,0,0,0,76800
35.11,-120.57,18,2920,556,1068,552,3.5242,0,0,0,0,156800
39.09,-122.83,26,2191,495,679,371,1.4679,1,0,0,0,94700
33.96,-118.16,24,1635,507,2480,481,2.4432,0,0,0,0,187500
37.31,-121.99,26,3285,502,1443,530,5.7833,0,0,0,0,339600
33.88,-118.4,42,1516,341,634,327,6.2356,0,0,0,0,472700
38.69,-121.34,16,2686,516,1553,529,3.7857,1,0,0,0,112700
33.93,-118.31,37,1282,244,852,249,4.2917,0,0,0,0,127900
34.27,-118.75,20,3495,449,1629,428,5.8096,0,0,0,0,264400
37.79,-122.19,50,968,195,462,184,2.9844,0,0,1,0,179900
33.74,-117.83,23,6114,1623,4088,1521,3.0382,0,0,0,0,183600
33.9,-118.05,41,550,129,642,125,1.875,0,0,0,0,119900
33.84,-117.87,25,1928,414,961,385,4.0724,0,0,0,0,231400
37.83,-122.21,34,5065,788,1627,766,6.8976,0,0,1,0,333300
35.17,-119.48,36,116,20,39,18,3.125,1,0,0,0,37500
40.54,-124.23,52,2694,453,1152,435,3.0806,0,0,0,1,106700
34.23,-118.39,18,3405,831,3001,795,3.0083,0,0,0,0,181900
34.02,-118.37,33,2263,430,900,382,4.4028,0,0,0,0,246800
34.16,-118.12,30,1762,416,940,398,2.8631,0,0,0,0,188600
33.6,-117.84,21,4281,582,1443,576,9.0519,0,0,0,0,500001
35.55,-121.14,13,5383,1070,1880,796,3.8019,0,0,0,1,271200
37.81,-122.29,46,935,297,582,277,0.7286,0,0,1,0,95200
38.01,-121.31,22,2575,680,1367,645,1.4274,1,0,0,0,90500
38.49,-121.51,21,4426,790,1856,761,4.1,1,0,0,0,158300
34.19,-118.39,36,904,191,627,191,2.4167,0,0,0,0,192900
34.64,-120.45,27,2696,622,1322,543,3.0352,0,0,0,1,135400
38.24,-122.04,30,2081,456,1005,438,1.9954,1,0,0,0,92900
34.07,-117.92,29,1699,399,1052,411,3.2122,0,0,0,0,195500
33.89,-118.07,35,1145,274,1651,265,3.125,0,0,0,0,120300
32.8,-116.86,19,1747,291,848,290,4.875,0,0,0,0,187200
33.87,-118.34,28,4605,1188,2558,1093,3.6988,0,0,0,0,266600
33.6,-117.77,33,247,80,167,70,3.7059,0,0,0,0,237500
34.17,-117.31,25,2795,596,1650,569,3.0078,1,0,0,0,87100
33.92,-118.12,27,6336,1628,4673,1505,2.5893,0,0,0,0,183700
32.71,-116.96,18,2413,533,1129,551,2.4567,0,0,0,0,155000
32.87,-117.21,12,1428,303,528,269,4.1429,0,0,0,1,254400
33.95,-118.01,36,1579,290,816,276,4.4318,0,0,0,0,181100
33.8,-117.69,5,3178,631,1467,581,5.2541,0,0,0,0,237100
32.84,-117.11,16,4608,629,2020,636,6.04,0,0,0,0,243000
37.58,-122.36,37,3325,734,1468,692,4.0987,0,0,0,1,434000
34.11,-117.64,16,2129,420,932,379,2.5868,1,0,0,0,146900
34.04,-118.04,32,1619,323,1492,342,3.5,0,0,0,0,165100
33.91,-117.92,33,2868,382,1204,412,6.1825,0,0,0,0,336900
